RXCUI,ATC4,ATC2
2054086,L01XC,L01
966557,D10AX,D10
312889,D10AB,D10
1928004,D10AB,D10
863181,D05AC,D05
1245904,D05AC,D05
1095693,D01AE,D01
1487376,D01AE,D01
1487371,D01AE,D01
1543390,D10AE,D10
1093289,B05BC,B05
881341,J05AF,J05
984105,A16AX,A16
992153,J01XX,J01
311207,D11AX,D11
199353,C09AA,C09
199351,C09AA,C09
199352,C09AA,C09
1298910,N05AE,N05
1298816,N05AE,N05
1298906,N05AE,N05
835837,B05BC,B05
1866164,B05CB,B05
966791,D04AX,D04
966795,D04AX,D04
855687,D10AD,D10
1442266,D11AX,D11
1442272,D11AX,D11
1235391,D11AX,D11
1442285,D10AE,D10
1442280,D01AE,D01
315220,D10AB,D10
1546588,D01AE,D01
1247614,D08AE,D08
897698,N02AA,N02
897704,N02AA,N02
897712,N02AA,N02
1542997,N02AE,N02
1648180,N06BA,N06
1648185,N06BA,N06
1648189,N06BA,N06
1648192,N06BA,N06
1648195,N06BA,N06
1648198,N06BA,N06
1648201,N06BA,N06
897658,N02AA,N02
892574,N02AA,N02
892660,N02AA,N02
1738803,N06AB,N06
1738805,N06AB,N06
1738807,N06AB,N06
894813,N02AA,N02
892560,N02AA,N02
892648,N02AA,N02
861842,A09AA,A09
861834,A09AA,A09
861838,A09AA,A09
1114135,A09AA,A09
1117104,A09AA,A09
861830,A09AA,A09
1549428,A09AA,A09
1663812,D08AX,D08
1667684,R02AA,R02
1245951,D01AE,D01
1250657,D01AE,D01
1358007,D10AE,D10
2046155,N07BA,N07
2047120,N07BA,N07
1111013,D08AJ,D08
422998,D01AE,D01
1113693,D08AJ,D08
1661566,B01AB,B01
1292982,D08AX,D08
1371036,D08AX,D08
1659993,D08AX,D08
237928,A06AB,A06
1870950,H02AB,H02
1870956,H02AB,H02
1870952,H02AB,H02
1870960,H02AB,H02
1870968,H02AB,H02
1551474,A08AA,A08
1046408,C01BD,C01
1046410,C01BD,C01
848726,N05AX,N05
848738,N05AX,N05
848742,N05AX,N05
848746,N05AX,N05
848750,N05AX,N05
848730,N05AX,N05
848734,N05AX,N05
848752,N05AX,N05
1491624,N05CH,N05
1098625,A16AX,A16
1542813,A01AB,A01
1087774,D01AE,D01
1087798,D01AE,D01
1087779,A16AX,A16
251457,D08AE,D08
1092578,D08AE,D08
1148121,A02AA,A02
1424612,D01AE,D01
1804844,D01AE,D01
637185,N04BD,N04
404711,G04BE,G04
849866,G04BE,G04
834239,M04AA,M04
672921,C08CA,C08
672920,C08CA,C08
352310,N05AX,N05
860738,C01EB,C01
825134,A07EC,A07
209247,A10BF,A10
979470,C09CA,C09
1801295,A12BA,A12
1484927,N02CC,N02
856789,N02CC,N02
995125,R06AB,R06
995084,R06AB,R06
995064,R06AB,R06
1089027,R05DA,R05
1089023,R05DA,R05
1088965,R05DA,R05
1089030,R05DA,R05
1088977,R05DA,R05
1088953,R05DA,R05
1718991,A06AB,A06
1426881,G03AC,G03
1045385,M02AB,M02
1235747,A01AC,A01
705129,C01DA,C01
1541091,D10AE,D10
198869,D10AB,D10
422938,D10AB,D10
1736047,N03AX,N03
1736050,N03AX,N03
1736053,N03AX,N03
1736044,N03AX,N03
583459,A01AA,A01
237847,A01AA,A01
1000976,D10AF,D10
1011875,D10AF,D10
1091339,D10AF,D10
1540246,D10AE,D10
1148398,A01AB,A01
1251688,A01AB,A01
1115898,D10AF,D10
404070,D06AX,D06
1100057,D01AE,D01
351380,D01AE,D01
351383,D01AE,D01
1101055,A01AB,A01
1798276,A01AB,A01
1191319,C05AA,C05
1191260,C05AA,C05
1191313,C05AA,C05
1542994,C05AA,C05
1541099,D07AD,D07
310380,L01BC,L01
310379,L01BC,L01
637462,P03AX,P03
968663,P03AX,P03
1041516,P03AX,P03
618028,J01CA,J01
617339,J01CA,J01
824190,J01CA,J01
617333,J01CA,J01
824186,J01CA,J01
824194,J01CA,J01
617322,J01CA,J01
208185,D06BA,D06
1808224,N01AX,N01
197520,D07AB,D07
198038,C01DA,C01
198040,C01DA,C01
892244,N07BA,N07
1941489,A01AB,A01
1808222,N01AX,N01
1808217,N01AX,N01
1807896,H05BX,H05
1193362,N03AX,N03
1193358,N03AX,N03
1193360,N03AX,N03
250820,N03AG,N03
404405,G03BA,G03
1041530,N02BE,N02
1291083,C05AD,C05
1421983,R05DA,R05
1299143,R06AB,R06
1098911,R05DA,R05
1988751,D01AE,D01
751618,C07AB,C07
387013,C07AB,C07
751612,C07AB,C07
827073,C07AB,C07
637562,J01MA,J01
847365,J01DD,J01
847362,J01DD,J01
351127,J01DD,J01
847360,J01DD,J01
1039149,P03AX,P03
844372,D08AE,D08
751566,H01AC,H01
751568,H01AC,H01
751570,H01AC,H01
897044,H01AC,H01
758032,L03AB,L03
758027,L03AB,L03
795749,L03AB,L03
207836,H01AC,H01
796918,H01AC,H01
727507,G03GA,G03
284441,H01CC,H01
582984,H01AC,H01
1875547,L01XC,L01
758030,L03AB,L03
284419,G03GA,G03
351993,G03GA,G03
790288,N06AX,N06
790264,N06AX,N06
1117759,J06BB,J06
1117765,J06BB,J06
209029,J06BB,J06
1724486,D04AA,D04
1724479,B05CB,B05
1363493,R01AA,R01
832864,D10AF,D10
1005856,D10AF,D10
1012904,R06AA,R06
863538,J01CE,J01
1658262,A06AD,A06
1658264,A06AD,A06
1658265,A06AD,A06
829734,A06AD,A06
313213,L01CB,L01
1788947,N05CM,N05
2117610,A12AA,A12
2117608,A12AA,A12
979432,C07AB,C07
1299059,D01AE,D01
1299066,D01AE,D01
1439918,D01AE,D01
1439915,D01AE,D01
1425866,A01AB,A01
1314932,A01AC,A01
1427002,C01BB,C01
1044606,A12CA,A12
901280,A01AA,A01
901288,A01AA,A01
901296,A01AA,A01
1429345,R06AB,R06
1188527,R05DA,R05
2049286,R06AB,R06
1608276,A05AA,A05
1608274,A05AA,A05
1373008,C02BB,C02
1091068,A01AD,A01
1091072,A01AD,A01
1874000,D11AX,D11
1543709,P03AX,P03
283707,D11AX,D11
1189597,P03AX,P03
1995238,P03AX,P03
1251031,R05DA,R05
1098227,R05DA,R05
1300164,R06AB,R06
476466,R05DA,R05
1358620,R05DA,R05
1148155,R06AB,R06
1119541,R05DA,R05
1487369,R05DA,R05
880359,R05DA,R05
1039286,R05DA,R05
1091331,R05DA,R05
1363752,R06AB,R06
1113368,R05DA,R05
1441364,R05DA,R05
899263,R05DA,R05
1946782,R05CA,R05
1798453,N02BE,N02
247402,D08AX,D08
1797883,R01AC,R01
602427,D10AF,D10
141859,D06BB,D06
1085736,A01AC,A01
1368018,A10BH,A10
238151,A07EC,A07
1368034,A10BH,A10
1797895,R01AC,R01
1234506,C05AD,C05
1235049,C05AD,C05
1368006,A10BH,A10
1368392,A10BH,A10
1368385,A10BH,A10
1368403,A10BH,A10
1368410,A10BH,A10
797274,D10AF,D10
1368417,A10BH,A10
1368424,A10BH,A10
1050077,D04AA,D04
890786,G01AF,G01
1368431,A10BH,A10
1246528,C05AD,C05
1368438,A10BH,A10
226552,A04AD,A04
388517,A11CC,A11
477451,D10AF,D10
198443,N02BE,N02
1597076,G03BA,G03
1597126,G03BA,G03
1597120,G03BA,G03
1376338,D07AC,D07
1235758,M02AB,M02
2001746,M02AB,M02
2106884,A06AB,A06
1428948,C01BB,C01
1601097,M02AB,M02
1599302,C01BB,C01
1807516,A07AA,A07
1369788,M03BX,M03
1301627,M03BX,M03
1369792,M03BX,M03
1666615,M03BX,M03
197947,D05AD,D05
755470,A06AD,A06
1719005,L01BC,L01
244594,D11AX,D11
881343,J05AF,J05
404587,J05AF,J05
209754,N06BC,N06
1101555,N02BE,N02
1101536,N02BE,N02
1052679,N02BE,N02
1371195,A02AC,A02
1425331,N02BE,N02
403828,A02AC,A02
242623,A02AC,A02
797811,A01AB,A01
1251049,A06AG,A06
1052358,A06AG,A06
542167,V03AN,V03
308997,V03AN,V03
413104,V03AN,V03
413107,V03AN,V03
347047,V03AN,V03
347835,V03AN,V03
999642,V03AN,V03
899764,V03AN,V03
348459,V03AN,V03
999631,V03AN,V03
999482,V03AN,V03
999547,V03AN,V03
999651,V03AN,V03
1001643,V03AN,V03
213184,V03AB,V03
1552450,M02AB,M02
105292,J04AC,J04
544553,A09AB,A09
1943345,C03DA,C03
244458,D11AX,D11
1094740,C05AD,C05
577307,V03AB,V03
1086782,M02AB,M02
1100933,M02AB,M02
1091088,D11AX,D11
1088936,M03BB,M03
1088934,M03BB,M03
1037259,N02BE,N02
1014615,N02BE,N02
1014632,N02BE,N02
1014599,N02BE,N02
903291,R05DB,R05
756245,N02BE,N02
1010696,R06AA,R06
1044427,N02BE,N02
2105822,N02BE,N02
1655060,N02AB,N02
1655058,N02AB,N02
1795581,R06AA,R06
197501,M03BB,M03
197928,N05BC,N05
197929,N05BC,N05
636559,A01AB,A01
314241,R03DA,R03
996179,G04BE,G04
199055,A01AB,A01
485471,C03AA,C03
968177,C05BB,C05
968183,C05BB,C05
259305,A06AG,A06
1605368,N03AX,N03
1605374,N03AX,N03
1790100,L01DB,L01
2053458,L04AC,L04
1659927,L01XX,L01
2056748,S01EE,S01
2046585,L02BX,L02
2055026,L04AD,L04
1810489,A04AA,A04
1995155,A04AD,A04
1039201,D08AE,D08
1038855,D08AJ,D08
1042793,D08AE,D08
1039900,D08AX,D08
1038834,D08AJ,D08
1038795,D08AJ,D08
1655041,A01AB,A01
1655179,A01AB,A01
1603470,D08AJ,D08
1604323,D08AJ,D08
1549867,D08AJ,D08
283274,N02BE,N02
1101538,N02BE,N02
978012,A07DA,A07
1020126,R06AX,R06
1087912,D08AX,D08
1049110,R02AA,R02
1190034,R02AA,R02
900434,C01EB,C01
1116320,G02CC,G02
1116339,G02CC,G02
1116349,G02CC,G02
197919,L01AA,L01
861657,C01DA,C01
1737244,D10AF,D10
1737581,D10AF,D10
1801283,C05AA,C05
1807513,A07AA,A07
1737578,D10AF,D10
1731350,V03AC,V03
1232585,N06AX,N06
884702,B06AC,B06
2055650,B06AC,B06
1543207,A10AB,A10
1544490,A10AB,A10
1798388,A10AB,A10
1654912,A10AB,A10
1656706,A10AB,A10
2100029,A10AB,A10
1862102,A10AB,A10
902515,D08AX,D08
1049404,D08AJ,D08
1663410,D08AJ,D08
1812737,D08AJ,D08
1422174,C01BB,C01
637173,J01DB,J01
1658695,C05AD,C05
1658672,C05AD,C05
1052950,D08AJ,D08
1796421,L01BA,L01
1049123,D08AJ,D08
834135,A01AB,A01
1006558,A01AA,A01
750104,A01AA,A01
1192947,A01AA,A01
1361515,R01BA,R01
1047755,D08AX,D08
701882,S01KA,S01
1543432,D08AJ,D08
579999,A06AA,A06
800111,A12AA,A12
645216,V03AE,V03
1099808,V03AE,V03
1484296,V03AE,V03
830477,J06BB,J06
1190916,J07AF,J07
1190919,J07AF,J07
1244205,J07AF,J07
1300310,J07AF,J07
1300206,J07AF,J07
1300205,J07AF,J07
1300191,J07AF,J07
805378,J07AF,J07
1607808,J07AF,J07
428485,A02AC,A02
647416,A06AG,A06
1043642,R01AA,R01
1041847,D08AX,D08
1535597,D08AX,D08
1085908,D08AX,D08
1655493,D08AE,D08
1047939,D08AE,D08
1594589,M03AB,M03
1939299,L04AA,L04
1939348,L04AA,L04
1656398,L04AA,L04
1366571,J06BB,J06
1356538,D01AE,D01
313420,D01AE,D01
211465,B02AA,B02
540540,B02AA,B02
754890,B02AA,B02
1291447,D08AE,D08
247396,D08AE,D08
1537468,D08AE,D08
617628,D08AE,D08
996062,R06AE,R06
1372663,R06AE,R06
763296,A06AB,A06
1052678,A01AD,A01
198471,A01AD,A01
2001430,J05AR,J05
2003255,J05AR,J05
2043464,J05AR,J05
727347,A01AD,A01
727386,A01AD,A01
1246321,R03AC,R03
865208,N04BD,N04
865212,N04BD,N04
865216,N04BD,N04
1292448,D10AE,D10
1541707,D01AE,D01
1370433,R05CA,R05
1370440,N02BE,N02
1241639,D01AE,D01
1244193,D01AE,D01
1302633,P03AX,P03
1305916,P03AX,P03
1361708,A02AC,A02
1363382,A02AD,A02
1363387,A02AD,A02
347093,V03AN,V03
1294439,A11HA,A11
1245090,D11AX,D11
1297304,A11HA,A11
562445,M02AB,M02
259549,D11AX,D11
1042821,D01AE,D01
352230,J05AF,J05
152932,J05AF,J05
602395,J05AF,J05
402110,J05AE,J05
723827,J05AE,J05
856562,J05AG,J05
201907,J05AF,J05
755298,J05AF,J05
108396,J05AF,J05
285028,J05AF,J05
213460,J05AF,J05
213461,J05AF,J05
729201,J05AX,J05
729203,J05AX,J05
856612,J05AG,J05
1796079,J05AX,J05
1796083,J05AX,J05
1433879,J05AX,J05
1546894,J05AX,J05
1857913,J05AX,J05
1857917,J05AX,J05
1857925,J05AX,J05
1989506,J05AG,J05
208416,J01EC,J01
849580,J01EC,J01
1234976,A01AD,A01
1790146,S01BC,S01
1234473,R05DA,R05
1654969,A01AA,A01
637146,A07BC,A07
1244558,L01DC,L01
204637,A02AC,A02
198871,D10AB,D10
308693,D10AE,D10
1441185,A01AC,A01
1043507,M02AB,M02
1246628,D08AJ,D08
1236109,D01AE,D01
1236105,D01AE,D01
1046602,R01AA,R01
199213,D01AE,D01
1235462,N02BE,N02
1236070,N02BE,N02
1242246,R06AB,R06
1242747,N02BE,N02
1245169,N02BE,N02
1861935,R05DA,R05
1245616,R05DA,R05
1242891,A06AG,A06
1235456,A02AD,A02
1246303,A02AD,A02
1235252,A06AB,A06
1243999,A06AG,A06
2103317,C01BB,C01
2102938,C01BB,C01
198706,A01AC,A01
1235322,D04AA,D04
1245403,D04AA,D04
996066,R06AE,R06
261313,R03DC,R03
211776,R03DC,R03
284008,S01EE,S01
884192,C03BA,C03
199369,A16AX,A16
645037,N05AX,N05
198140,P02BA,P02
200220,N04BX,N04
979409,R03AB,R03
979475,R03AB,R03
861115,B03BA,B03
312439,N05AG,N05
198103,N05AG,N05
1597124,G03BA,G03
1597130,G03BA,G03
313758,R03DC,R03
251575,D06BA,D06
836647,N05CF,N05
836641,N05CF,N05
859063,D11AX,D11
848949,C10AC,C10
1039499,A01AD,A01
312887,D01AE,D01
1539198,C05AD,C05
1232591,N06AX,N06
1291672,C01BB,C01
1039942,D08AX,D08
212381,J04AA,J04
1494064,C05AD,C05
1045432,C01BB,C01
1537071,D08AJ,D08
1041498,D08AX,D08
700949,R06AB,R06
1291266,R06AB,R06
1048075,R05DB,R05
2048990,D10AE,D10
198503,D10AE,D10
422997,D01AE,D01
2055291,D01AE,D01
2048985,D10AE,D10
1234456,D01AE,D01
2048988,D10AE,D10
240725,D10AB,D10
1539808,D01AE,D01
1432283,V03AN,V03
1721434,J01XX,J01
1601553,G04BX,G04
2048946,G04BX,G04
1094192,G04BX,G04
1046493,A01AA,A01
208186,D06BA,D06
352319,N06BA,N06
1375981,A16AX,A16
1241663,D08AX,D08
1487925,C05AD,C05
1739216,A01AB,A01
2104323,D01AE,D01
1440002,A01AB,A01
1739221,D01AE,D01
1648227,D04AA,D04
1657122,D01AE,D01
2107315,D01AE,D01
2000543,D01AE,D01
2045892,A01AB,A01
1038741,D08AJ,D08
993837,N02BE,N02
749853,G03AA,G03
1364855,A11DA,A11
903458,H03AA,H03
995609,J04AK,J04
1364854,A11DA,A11
1376336,A07EA,A07
352050,J05AF,J05
352200,C09CA,C09
896006,D07AC,D07
836368,R01AX,R01
539817,G04BD,G04
731568,J01CE,J01
1310621,R05CA,R05
847055,C09CA,C09
1049668,R01BA,R01
1801289,N06AX,N06
1147337,J05AG,J05
1011741,C09XA,C09
1597075,G03BA,G03
1306298,V03AX,V03
1359271,J05AE,J05
1490668,A07EA,A07
1300370,J07AF,J07
1245919,G03AA,G03
1252016,G03AC,G03
198183,N05CD,N05
1242786,G03AA,G03
1242787,G03AA,G03
794610,J05AE,J05
1095682,M02AB,M02
1540356,A01AC,A01
731566,J01CE,J01
1600710,V03AX,V03
731541,J01CE,J01
1300378,J07AF,J07
1660938,R03AK,R03
1812194,A01AC,A01
727373,A01AD,A01
1743781,D07AA,D07
753483,G03DC,G03
1721619,V03AX,V03
1298299,R05DA,R05
891297,R05CA,R05
1741739,J05AG,J05
1668250,A12AA,A12
1358837,N02BE,N02
1725064,A06AH,A06
1305757,G03AA,G03
1005928,G03AD,G03
1300384,J07AF,J07
1790684,A01AC,A01
1490774,A07EA,A07
831226,C05AE,C05
831255,C05AE,C05
1191250,A06AH,A06
1811763,G03AC,G03
1862600,G03AA,G03
1992303,C07AA,C07
1998772,A07EA,A07
1551306,A10BJ,A10
1551300,A10BJ,A10
833234,A07EC,A07
656137,H05BX,H05
1653225,L04AB,L04
1812079,A01AC,A01
1800500,G03AA,G03
209870,N02BE,N02
1801279,C10AC,C10
1800499,G03AA,G03
1494097,B05BC,B05
1494173,D10AF,D10
1494174,D10AF,D10
1430383,G03AC,G03
1600602,G03AC,G03
1440185,G03AA,G03
1550536,B03AA,B03
1364848,G03AA,G03
1660690,G03AC,G03
2043465,G03AC,G03
2107008,B03AA,B03
2104192,G03AA,G03
1994764,G03AA,G03
1994758,G03AA,G03
2106997,G03AC,G03
237178,R03DA,R03
1049293,D08AJ,D08
1251574,D01AE,D01
1251571,D01AE,D01
1251562,D01AE,D01
1251566,D01AE,D01
1537012,A01AD,A01
833472,A07EA,A07
108959,D05AX,D05
1716099,A07EA,A07
1659803,D10AX,D10
833463,A07EA,A07
1242819,D06BX,D06
1242815,D06BX,D06
452688,C05AD,C05
1657212,R03DX,R03
1804802,B01AD,B01
1657864,L01XC,L01
1657068,L01XC,L01
1088255,L01XE,L01
1088251,L01XE,L01
1088253,L01XE,L01
1442698,L01XC,L01
644301,S01LA,S01
1864425,S01LA,S01
1306076,S01LA,S01
1658087,L01XC,L01
1147228,L01XE,L01
205532,R05CB,R05
1927890,L01XC,L01
1927894,L01XC,L01
284422,B01AD,B01
1592285,L04AX,L04
1868016,L04AX,L04
1868020,L04AX,L04
1727485,L01XE,L01
1657980,L04AC,L04
1441530,L04AC,L04
1242998,L01XX,L01
2106075,L04AC,L04
1298953,L01XC,L01
1876385,L04AA,L04
2058950,R03DX,R03
2058946,R03DX,R03
1722376,L01XE,L01
1792785,L01XC,L01
1989804,B02BX,B02
1989815,B02BX,B02
1989811,B02BX,B02
1989817,B02BX,B02
1044563,D08AE,D08
2048918,G03CA,G03
2048916,G03CA,G03
2108930,G03CA,G03
349208,L04AA,L04
1092378,N02BE,N02
1358853,A01AD,A01
1358869,A02AC,A02
1358835,N02BE,N02
1300267,C01EB,C01
1358843,C01CA,C01
1049648,A01AB,A01
1043605,P03AX,P03
259196,A06AA,A06
212787,A02BA,A02
315134,A16AA,A16
197448,A16AA,A16
992395,J01MA,J01
578018,S01BC,S01
1012583,C01BB,C01
1248057,C01CA,C01
996757,R05DA,R05
308739,S01EE,S01
313477,S01AD,S01
1442975,D01AE,D01
1312408,L01XE,L01
1439894,C02KX,C02
1439896,C02KX,C02
1439899,C02KX,C02
1439901,C02KX,C02
1439903,C02KX,C02
1945086,L01XX,L01
748857,G03AC,G03
1050494,G03AC,G03
748856,G03AC,G03
1013630,G03AC,G03
978950,G03DB,G03
1366339,G03AC,G03
807283,G03AC,G03
1856546,G03AC,G03
310174,G03CA,G03
310181,G03CA,G03
310178,G03CA,G03
310170,G03CA,G03
545276,G03CA,G03
404656,G03CA,G03
1483554,G03AC,G03
615979,L01XE,L01
402252,G03CA,G03
207059,L03AB,L03
208975,P02BA,P02
205770,J01MA,J01
205769,J01MA,J01
1665214,J01MA,J01
213226,J01MA,J01
213224,J01MA,J01
899122,J01MA,J01
847488,J01MA,J01
209248,A10BF,A10
213170,A10BF,A10
352058,N02CC,N02
1116976,M02AB,M02
540411,N05CF,N05
1020510,S01BC,S01
2001750,M02AB,M02
1020420,M02AB,M02
1042619,D08AX,D08
583490,N01AH,N01
261184,N01AH,N01
261185,N01AH,N01
261186,N01AH,N01
262071,N01AH,N01
1373469,A10BK,A10
1373473,A10BK,A10
749859,G03AA,G03
749785,G03AA,G03
748987,G03AC,G03
749861,G03AA,G03
284589,N02CC,N02
284588,N02CC,N02
749158,G03AA,G03
1720026,N05AD,N05
1719847,N05AD,N05
1719669,N05AD,N05
833164,J02AC,J02
152854,J02AC,J02
262077,N05AX,N05
262222,N05AX,N05
211489,N05AX,N05
706831,N05AX,N05
706827,N05AX,N05
706829,N05AX,N05
706825,N05AX,N05
104782,N05AX,N05
1806955,A09AA,A09
104784,N05AX,N05
860717,N06DA,N06
860697,N06DA,N06
860709,N06DA,N06
602737,N06DA,N06
993892,N02BE,N02
1545166,A10BK,A10
1545163,A10BK,A10
1545159,A10BK,A10
1545156,A10BK,A10
686441,N05AX,N05
686445,N05AX,N05
866105,N05AX,N05
858074,N05AX,N05
858051,N05AX,N05
858057,N05AX,N05
858055,N05AX,N05
858053,N05AX,N05
2059017,B01AF,B01
1232084,B01AF,B01
1232088,B01AF,B01
1114202,B01AF,B01
1549683,B01AF,B01
1091157,N06BA,N06
1091187,N06BA,N06
1091212,N06BA,N06
1091172,N06BA,N06
1650968,N05AX,N05
1650972,N05AX,N05
1650974,N05AX,N05
1650976,N05AX,N05
151229,N03AX,N03
845479,N03AX,N03
845478,N03AX,N03
845316,N02AX,N02
835605,N02AX,N02
1855387,P02CA,P02
206978,D01AC,D01
863638,G04BD,G04
863622,G04BD,G04
1149378,N02AX,N02
1149367,N02AX,N02
1149370,N02AX,N02
1149373,N02AX,N02
1149376,N02AX,N02
1811011,A10BK,A10
1811007,A10BK,A10
1811003,A10BK,A10
1810999,A10BK,A10
404595,N03AX,N03
647123,N03AX,N03
1087463,R06AB,R06
1739766,N03AX,N03
1739774,N03AX,N03
1739778,N03AX,N03
261335,N03AX,N03
284391,N03AX,N03
630807,N03AX,N03
807834,N03AX,N03
847673,N03AX,N03
1739782,N03AX,N03
795085,L04AB,L04
849599,L04AB,L04
1739770,N03AX,N03
1251914,N04BC,N04
722256,N04BC,N04
1251918,N04BC,N04
724142,N04BC,N04
724156,N04BC,N04
1251922,N04BC,N04
1360633,N04BC,N04
1739788,N03AX,N03
1739754,N03AX,N03
309509,D03BA,D03
1045430,R02AA,R02
213197,A01AD,A01
1356489,D08AJ,D08
1542803,C05AD,C05
1094338,D04AA,D04
1658663,M02AB,M02
1044248,A12CA,A12
1491773,D08AX,D08
1541094,D08AE,D08
308688,D10AE,D10
1043322,D08AJ,D08
1052475,D08AE,D08
206605,P02CA,P02
854762,C01EB,C01
828555,N02BE,N02
1250693,A07DA,A07
544393,C01EB,C01
1926565,N02BE,N02
1049910,D04AA,D04
1860085,N02BE,N02
1049901,D04AA,D04
1243440,N02BE,N02
978013,A07DA,A07
1086723,D04AA,D04
978009,A07DA,A07
606990,C01EB,C01
1926221,D04AA,D04
2044646,N02BE,N02
209387,N02BE,N02
1797931,A07EA,A07
828557,N02BE,N02
1049908,D04AA,D04
1049770,R01BA,R01
1049529,R01BA,R01
1052767,C01CA,C01
1101529,N02BE,N02
895666,D04AA,D04
1049672,R01BA,R01
1020021,R06AE,R06
1020026,R06AE,R06
1014583,R06AE,R06
1926602,D04AA,D04
1011485,R06AE,R06
1020023,R06AE,R06
827703,R05DA,R05
827706,C01CA,C01
1092375,N02BE,N02
1092466,D04AA,D04
608844,D01AC,D01
1242136,V03AF,V03
1044982,A11HA,A11
1044988,A11HA,A11
1043364,C05AD,C05
1043032,D08AE,D08
966750,C01CA,C01
312562,D08AG,D08
1038759,D08AG,D08
1547121,D08AG,D08
1799416,L01XX,L01
1860619,L01CD,L01
899660,C01DA,C01
899521,C01DA,C01
899690,C01DA,C01
899607,C01DA,C01
899642,C01DA,C01
899705,C01DA,C01
348562,V03AN,V03
1045616,D08AX,D08
1045450,D08AX,D08
1302760,N02BE,N02
1308535,R05CA,R05
1600991,A01AD,A01
1046512,C01BB,C01
1193341,L01XE,L01
1193337,L01XE,L01
1193345,L01XE,L01
1193349,L01XE,L01
1193353,L01XE,L01
1044936,P03AX,P03
1044932,P03AX,P03
1361692,P03AX,P03
1301242,A09AB,A09
1102207,A11DA,A11
1115730,C05AD,C05
1540505,M02AB,M02
1047451,D08AJ,D08
1242883,D08AJ,D08
1041732,D08AE,D08
1426579,R05CA,R05
1427998,R05DA,R05
1441837,R06AA,R06
1427392,D04AA,D04
1428138,D04AA,D04
542045,B03BA,B03
1990881,R06AB,R06
1673869,N02BE,N02
859317,R05DA,R05
1541630,R06AB,R06
1805157,R05CA,R05
1808604,R05DA,R05
1041508,R06AB,R06
1041512,R06AB,R06
1946979,R06AB,R06
1812101,R06AB,R06
1012747,N01BB,N01
831877,A01AA,A01
1247759,A06AA,A06
1798298,N02BE,N02
845945,D10AE,D10
1010836,C01BB,C01
1298287,D04AA,D04
1046310,D08AJ,D08
1148636,L03AX,L03
201185,D06BA,D06
285024,D06BA,D06
1053206,D08AJ,D08
1020413,D10AE,D10
352199,C09CA,C09
352201,C09CA,C09
1359113,A06AA,A06
1243899,C05AD,C05
1359352,D06AX,D06
1093230,A01AB,A01
1093218,D01AE,D01
1294475,D06AX,D06
1093222,D04AA,D04
1147327,L01XC,L01
1300375,D01AE,D01
1243052,R07AX,R07
1606866,R07AX,R07
1606870,R07AX,R07
2053519,R07AX,R07
1999389,R07AX,R07
1812470,R07AX,R07
1655934,R07AX,R07
2053512,R07AX,R07
1044919,D08AE,D08
1045348,C05AD,C05
252551,D08AE,D08
1292923,V03AE,V03
1250234,V03AE,V03
904447,M05BA,M05
1039016,D08AJ,D08
539815,G04BD,G04
854910,C07AB,C07
854918,C07AB,C07
854921,C07AB,C07
762394,G03CA,G03
749762,G03AA,G03
810097,G03AA,G03
1490063,G03AC,G03
1598658,G03AC,G03
762002,G03AC,G03
1358770,B03AA,B03
1359031,G03AA,G03
1359026,B03AA,B03
1358781,G03AA,G03
284592,L01BA,L01
284594,L01BA,L01
284593,L01BA,L01
284595,L01BA,L01
1000407,G03AC,G03
1373504,G03AA,G03
210628,N07BB,N07
210716,N07BB,N07
208646,N06AA,N06
106834,N06AA,N06
208645,N06AA,N06
857325,N07AB,N07
857332,N07AB,N07
857344,N07AB,N07
857338,N07AB,N07
876439,S01EC,S01
1053405,D11AX,D11
1305100,D08AX,D08
1307862,P03AX,P03
1307868,P03AX,P03
417547,P03AX,P03
1307874,P03AX,P03
1309346,P03AX,P03
1309344,P03AX,P03
1309349,P03AX,P03
1309341,P03AX,P03
359450,P03AX,P03
1309356,P03AX,P03
1116731,P03AX,P03
1310130,P03AX,P03
1310939,A06AA,A06
1310720,P03AX,P03
1364056,P03AX,P03
1364054,P03AX,P03
1432948,D08AX,D08
1598339,D08AX,D08
1093331,A11HA,A11
1307869,P03AX,P03
2109053,D01AE,D01
1094744,D10AE,D10
1304074,N02BE,N02
1372644,N02BE,N02
1441321,A06AG,A06
860510,C07AG,C07
860516,C07AG,C07
860522,C07AG,C07
860532,C07AG,C07
1859165,D08AJ,D08
1251788,B05CA,B05
2107764,C01BB,C01
1045328,A06AG,A06
282727,D10AB,D10
1372925,D10AB,D10
1043201,M02AB,M02
199871,M02AB,M02
1043205,M02AB,M02
1373130,C01BB,C01
1300293,L03AX,L03
1540507,N02BE,N02
1540520,N02BE,N02
198687,R05CA,R05
1540834,N02BE,N02
904158,B05CB,B05
1493165,D01AE,D01
1491648,D01AE,D01
1493512,D10AE,D10
1489132,D10AE,D10
1859381,N02BE,N02
1432119,D08AJ,D08
1483212,D08AE,D08
1010774,C01BB,C01
1303363,D11AX,D11
866486,A02AC,A02
1050241,A01AD,A01
1312713,A01AD,A01
1312718,A01AD,A01
1312784,D04AA,D04
1543072,N02BE,N02
1101540,N02BE,N02
251857,C09AA,C09
1495092,G03AC,G03
1538130,G03AA,G03
866905,C10AC,C10
1190552,A03BA,A03
1795607,B05CX,B05
1795610,B05CX,B05
1795514,B05CX,B05
